binarize,average,distribution,sample_size,stat,pvalue
False,False,diff_mean,50.0,0.35826241934339464,1.3680847058748972e-05
False,False,diff_mean,50.0,0.3445322834449259,1.9611912861407954e-05
False,False,diff_mean,50.0,0.28128228112608916,0.00010392025680992078
False,False,diff_mean,50.0,0.27096095889126837,0.00013663013598887166
False,False,diff_mean,50.0,0.24291301583828673,0.0002881874017197239
False,False,diff_mean,50.0,0.28338382067748996,9.829415428610894e-05
False,False,diff_mean,50.0,0.20675409350700993,0.0007594913833692291
False,False,diff_mean,50.0,0.0845046657478668,0.022261460111022504
False,False,diff_mean,50.0,0.16876364165161703,0.0021251404018645735
False,False,diff_mean,50.0,0.1723850053184621,0.0019254832253978664
False,False,diff_mean,50.0,0.17861209029939235,0.0016255313947812567
False,False,diff_mean,50.0,0.35960378606398397,1.3208272756725022e-05
False,False,diff_mean,50.0,0.18481931133566198,0.0013735566925391837
False,False,diff_mean,50.0,0.27371526517675043,0.00012700199152968077
False,False,diff_mean,50.0,0.41191107150977363,3.3663133796522927e-06
False,False,diff_mean,50.0,0.1419983156316292,0.004426731538012562
False,False,diff_mean,50.0,0.21358960243492323,0.0006319318825885344
False,False,diff_mean,50.0,0.296664300534194,6.917743800041008e-05
False,False,diff_mean,50.0,0.3018540013580823,6.031608927954382e-05
False,False,diff_mean,50.0,0.21291535533547118,0.000643487696663569
False,False,diff_mean,50.0,0.32330927027610507,3.426089146910179e-05
False,False,diff_mean,50.0,0.3494604142924547,1.723265663931338e-05
False,False,diff_mean,50.0,0.2273544642487207,0.0004368199641825249
False,False,diff_mean,50.0,0.45270058960557236,1.1644830066172808e-06
False,False,diff_mean,50.0,0.27195032666640867,0.00013308983728144212
False,False,diff_mean,50.0,0.35301848977877975,1.56971140372173e-05
False,False,equal,60.0,0.044004525907520624,0.05639773480420763
False,False,equal,60.0,0.055124751645812854,0.03794501790728606
False,False,equal,60.0,-0.027434223999220766,1.0
False,False,equal,60.0,-0.0278594500380516,1.0
False,False,equal,60.0,-0.02091462492018268,1.0
False,False,equal,60.0,-0.02392665619364669,1.0
False,False,equal,60.0,0.03022134321747264,0.09348701943669628
False,False,equal,60.0,-0.030532333483109034,1.0
False,False,equal,60.0,-0.028248822690837977,1.0
False,False,equal,60.0,-0.019432383558262552,1.0
False,False,equal,60.0,0.006789081351046504,0.23549765859176822
False,False,equal,60.0,-0.0031212457438519916,0.3673157528516925
False,False,equal,60.0,-0.013883913239015402,0.6828231303609305
False,False,equal,60.0,-0.012517076465226614,0.6177974469906161
False,False,equal,60.0,-0.029050940082584693,1.0
False,False,equal,60.0,0.003522847606892775,0.2710607971399831
False,False,equal,60.0,0.018431081956183863,0.146735353346886
False,False,equal,60.0,0.053459233609317175,0.04024432818388637
False,False,equal,60.0,-0.022270534530271172,1.0
False,False,equal,60.0,0.023313782156354396,0.12142627430857186
False,False,equal,60.0,-0.0439304149465429,1.0
False,False,equal,60.0,0.013650371151524612,0.17742970282266474
False,False,equal,60.0,0.053309920770255724,0.0404574802057447
False,False,equal,60.0,-0.0032154973295905618,0.3689878788831441
False,False,equal,60.0,0.020835096900064104,0.13360526636990747
False,False,equal,60.0,-0.010257009975862631,0.5351625505794682
False,False,equal,60.0,0.04007521139681803,0.06501831615517636
False,False,equal,60.0,-0.009706345823443163,0.5181273887256592
False,False,equal,60.0,-0.03657724524895489,1.0
False,False,equal,60.0,-0.03091446374474124,1.0
False,False,equal,60.0,0.025221309214493923,0.1128908503386884
False,False,equal,60.0,-0.01797183506957754,1.0
False,False,equal,60.0,-0.00905577847579208,0.4991922294518941
False,False,equal,60.0,-0.004604189466837831,0.394917035986901
False,False,equal,60.0,0.0027553414767542673,0.2803648445539037
False,False,equal,60.0,-0.01324441811336757,0.6504486857182079
False,False,equal,60.0,0.020239090489189374,0.13673304508473236
False,False,equal,60.0,-0.007385912389900136,0.45553413661243924
False,False,equal,60.0,-0.02343106537976635,1.0
False,False,equal,60.0,0.009002754650324346,0.21459320538807197
False,False,equal,60.0,-0.007691473061696888,0.4630502162610103
False,False,equal,60.0,-0.011268833853406445,0.569291164721345
False,False,equal,60.0,-0.007918580354652297,0.46876521047979014
False,False,equal,60.0,-0.02349977544168192,1.0
False,False,equal,60.0,-0.014706934087386757,0.7316698031662449
False,False,equal,60.0,-0.0019947626816861626,0.3481156263178218
False,False,equal,60.0,-0.01301420198447586,0.6396899587194917
False,False,equal,60.0,-0.016517387647715872,0.9246007285881451
False,False,equal,60.0,-0.014069805240881476,0.6930422417791242
False,False,equal,60.0,-0.004898923694508149,0.40075338044267106
False,False,same_mean,60.0,0.09257091759349065,0.010463363583215505
False,False,same_mean,60.0,0.14314662104229825,0.0019576814204295373
False,False,same_mean,60.0,0.15216749306016134,0.0014587148357824075
False,False,same_mean,60.0,0.1627192530283021,0.001035407184793777
False,False,same_mean,60.0,0.11799335322186966,0.004476629635915843
False,False,same_mean,60.0,0.1836256341904684,0.0005270227132345747
False,False,same_mean,60.0,0.10915909668152633,0.0060025202348429505
False,False,same_mean,60.0,0.09496626508861078,0.009652242526579086
False,False,same_mean,60.0,0.11726944653472479,0.004585246477392102
False,False,same_mean,60.0,0.2049258312276841,0.0002660368100475796
False,False,same_mean,60.0,0.1431380227938574,0.0019582315566299907
False,False,same_mean,60.0,0.055379872733874895,0.03760516456488606
False,False,same_mean,60.0,0.05958583621521003,0.03243890252352628
False,False,same_mean,60.0,0.09352516098878207,0.010132172944778797
False,False,same_mean,60.0,0.11056128912692925,0.005728838027154921
False,False,same_mean,60.0,0.1115846174633806,0.005537164605763415
False,False,same_mean,60.0,0.10445691456495393,0.007021679456301381
False,False,same_mean,60.0,0.13736662173753014,0.002365268242127898
False,False,same_mean,60.0,0.11739501659909221,0.00456621501924584
False,False,same_mean,60.0,0.11627371542623013,0.004739049085175462
False,False,same_mean,60.0,0.11189150602519903,0.005480967500660869
False,False,same_mean,60.0,0.16711631821294834,0.000897953598994005
False,False,same_mean,60.0,0.15957271824621203,0.0011466676805986981
False,False,same_mean,60.0,0.11511271484534108,0.004925032183587136
False,False,same_mean,60.0,0.18542754536783257,0.000497329208888705
False,False,same_mean,60.0,0.11336880440523801,0.00521847338252601
False,False,same_mean,60.0,0.12780849012053982,0.0032375590359248335
False,False,same_mean,60.0,0.1400927864434249,0.0021632758906972136
False,False,same_mean,60.0,0.12572142513260887,0.003467990942153625
False,False,same_mean,60.0,0.1177689389560698,0.004510018197784161
False,False,same_mean,60.0,0.1520069369177375,0.0014663588213334434
False,False,same_mean,60.0,0.13995419749051322,0.0021731092904907013
False,False,same_mean,60.0,0.07528552351376912,0.018831113670386486
False,False,same_mean,60.0,0.15676204512627093,0.001256253872579621
False,False,same_mean,60.0,0.1208578355546521,0.0040719009867284895
False,False,same_mean,60.0,0.11747049546435716,0.004554814134892373
False,False,same_mean,60.0,0.11022135428609134,0.0057939956690032084
False,False,same_mean,60.0,0.12047282424021766,0.004124056542104131
False,False,same_mean,60.0,0.1449517006017296,0.001845588396491261
False,False,same_mean,60.0,0.11260342371272994,0.005352830328946132
False,False,same_mean,60.0,0.05454556013729573,0.03872857890841087
False,False,same_mean,60.0,0.1332183165049833,0.002710010374505005
False,False,same_mean,60.0,0.11296005409885371,0.005289793182871161
False,False,same_mean,60.0,0.10572261533573168,0.0067311025555386135
False,False,same_mean,60.0,0.1372181529272059,0.00237680308609696
False,False,same_mean,60.0,0.1332799981226418,0.00270452773952231
False,False,same_mean,60.0,0.13171265276340408,0.0028474008055246734
False,False,same_mean,60.0,0.11109445300873397,0.00562814451854279
False,False,same_mean,60.0,0.19524356011885016,0.000362809245677701
False,False,same_mean,60.0,0.10749564898817043,0.006344565059902781
False,False,diff_mean,60.0,0.29794300174839206,1.3945428388723686e-05
False,False,diff_mean,60.0,0.34207872068041867,3.492963021261869e-06
False,False,diff_mean,60.0,0.2284156740781848,0.00012571655170027154
False,False,diff_mean,60.0,0.2346769512273123,0.00010301564651281076
False,False,diff_mean,60.0,0.196329315852744,0.0003503900772566487
False,False,diff_mean,60.0,0.40876352855378406,4.3650405814894474e-07
False,False,diff_mean,60.0,0.3146391411782256,8.252974781139111e-06
False,False,diff_mean,60.0,0.20537993773897872,0.0002621988785596723
False,False,diff_mean,60.0,0.28535893537565515,2.072441674016513e-05
False,False,diff_mean,60.0,0.3221543511516342,6.519588922506757e-06
False,False,diff_mean,60.0,0.2938822225763361,1.5845940922079178e-05
False,False,diff_mean,60.0,0.34161288627690883,3.5442455436940364e-06
False,False,diff_mean,60.0,0.12092727329887903,0.0040625662898013575
False,False,diff_mean,60.0,0.2571373834706326,5.052676543867766e-05
False,False,diff_mean,60.0,0.21622000008021802,0.00018543509847702
False,False,diff_mean,60.0,0.3569217624767082,2.1961686723055816e-06
False,False,diff_mean,60.0,0.23409573201060388,0.00010493661907146069
False,False,diff_mean,60.0,0.3524038812496565,2.5291459159930295e-06
False,False,diff_mean,60.0,0.1312783638506909,0.0028883286798767303
False,False,diff_mean,60.0,0.3372766328302506,4.0593880988578515e-06
False,False,diff_mean,60.0,0.18092362859225836,0.0005749383806840472
False,False,diff_mean,60.0,0.2008506555960094,0.0003031161526538925
False,False,diff_mean,60.0,0.23274760296402333,0.00010953224713665974
False,False,diff_mean,60.0,0.29547657066308686,1.5070556601834574e-05
False,False,diff_mean,60.0,0.22226504722751764,0.00015292044732328434
False,False,diff_mean,60.0,0.2085842492422289,0.0002366572014046411
False,False,diff_mean,60.0,0.2941896237956841,1.569338539421287e-05
False,False,diff_mean,60.0,0.2778841479062815,2.6231713760770757e-05
False,False,diff_mean,60.0,0.1754702429855663,0.0006854781606521515
False,False,diff_mean,60.0,0.3433864328384006,3.352944128218556e-06
False,False,diff_mean,60.0,0.28936636258136494,1.8266662129999708e-05
False,False,diff_mean,60.0,0.251476813036214,6.044653862241816e-05
False,False,diff_mean,60.0,0.23401325408181833,0.00010521212032895788
False,False,diff_mean,60.0,0.25792628319783,4.928081842081164e-05
False,False,diff_mean,60.0,0.15911798877337216,0.0011637183036512615
False,False,diff_mean,60.0,0.18374831283025517,0.0005249454960606708
False,False,diff_mean,60.0,0.30114332356623913,1.2610272727763204e-05
False,False,diff_mean,60.0,0.28765572020167696,1.92778036983481e-05
False,False,diff_mean,60.0,0.24513390176581637,7.390957033758464e-05
False,False,diff_mean,60.0,0.25245203007409633,5.860756099180008e-05
False,False,diff_mean,60.0,0.2503580520339416,6.262779687564726e-05
False,False,diff_mean,60.0,0.18365558074933683,0.0005265148883741574
False,False,diff_mean,60.0,0.1575821841692957,0.001223224791069657
False,False,diff_mean,60.0,0.276978100133153,2.6992310557194132e-05
False,False,diff_mean,60.0,0.21515217522047486,0.00019186416256270798
False,False,diff_mean,60.0,0.1897097430600135,0.0004333568700437744
False,False,diff_mean,60.0,0.21955188750490348,0.00016673611684878261
False,False,diff_mean,60.0,0.15525058974469652,0.0013195076588298697
False,False,diff_mean,60.0,0.31310018727230604,8.661427056517682e-06
False,False,diff_mean,60.0,0.3014671281285689,1.2482548572277285e-05
False,False,equal,70.0,-0.00592325324696129,0.44421423235421964
False,False,equal,70.0,-0.027405085439668315,1.0
False,False,equal,70.0,0.027140752036930383,0.08858765057616
False,False,equal,70.0,-0.025247298110710515,1.0
False,False,equal,70.0,0.011892883532117668,0.1758323253815913
False,False,equal,70.0,0.004569326414863321,0.25061846138626387
False,False,equal,70.0,0.014384403481654574,0.15658414443421992
False,False,equal,70.0,0.0047070276628405315,0.2488956229282832
False,False,equal,70.0,0.025695003581157515,0.09434369775515317
False,False,equal,70.0,-0.010706508538646686,0.6166920076963376
False,False,equal,70.0,-0.005626461867353133,0.43624197869407344
False,False,equal,70.0,0.0009804903808251038,0.30125412289709386
False,False,equal,70.0,0.007051094725834268,0.22166235356058653
False,False,equal,70.0,0.004325220877106804,0.2537086975173611
False,False,equal,70.0,-0.024402990893471494,1.0
False,False,equal,70.0,-0.005574478058467286,0.4348681944617948
False,False,equal,70.0,-0.002113316020573861,0.35596800245897864
False,False,equal,70.0,-0.011886044656785909,0.681916118307587
False,False,equal,70.0,-0.02549504752684789,1.0
False,False,equal,70.0,-0.02998268263073291,1.0
False,False,equal,70.0,0.017003342647978342,0.13888821528378967
False,False,equal,70.0,0.008025465118901561,0.21140441023094356
False,False,equal,70.0,-0.00414513907215046,0.3994968451578923
False,False,equal,70.0,0.003397478507197801,0.2658909319774502
False,False,equal,70.0,0.026819447383480976,0.08983311851716501
False,False,equal,70.0,0.027169982299361534,0.08847527830876585
False,False,equal,70.0,-0.0012589039433005009,0.339616958532813
False,False,equal,70.0,-0.01840130938079663,1.0
False,False,equal,70.0,-0.0017760253000138088,0.3493881162355855
False,False,equal,70.0,-0.02394176126567958,1.0
False,False,equal,70.0,-0.016412224098017,1.0
False,False,equal,70.0,0.026041979878733943,0.09292613367313113
False,False,equal,70.0,-0.014726992599582028,1.0
False,False,equal,70.0,-0.023817519209915074,1.0
False,False,equal,70.0,-0.022763653524730355,1.0
False,False,equal,70.0,0.018651338866814488,0.12890901550199577
False,False,equal,70.0,0.005501386335579148,0.23923483980444638
False,False,equal,70.0,-0.02948298065176344,1.0
False,False,equal,70.0,-0.02182439415197914,1.0
False,False,equal,70.0,0.03952321722946548,0.05228502425692812
False,False,equal,70.0,0.0040213034124349225,0.2576219487021836
False,False,equal,70.0,0.02804113077682372,0.08519611161576242
False,False,equal,70.0,-0.011680915408471363,0.6693734246028125
False,False,equal,70.0,0.0059087825180503635,0.23445724551347652
False,False,equal,70.0,-0.01790037342502206,1.0
False,False,equal,70.0,0.0005088864343228271,0.30884185764169636
False,False,equal,70.0,0.0023961778359874943,0.2798676515853443
False,False,equal,70.0,-0.006098429914714148,0.4490257622992214
False,False,equal,70.0,0.02971569494529773,0.07925571892229032
False,False,equal,70.0,0.028411798737833453,0.08384093652893845
False,False,same_mean,70.0,0.18255051611418402,0.00020567263654127892
False,False,same_mean,70.0,0.1329725335195426,0.0013244920144972225
False,False,same_mean,70.0,0.15816780980390074,0.0005119171647579383
False,False,same_mean,70.0,0.07222764750233025,0.013859632525766828
False,False,same_mean,70.0,0.10468769087473548,0.0039035640574484175
False,False,same_mean,70.0,0.1332505309115266,0.0013105997245955443
False,False,same_mean,70.0,0.11436858693521441,0.0026912400138936403
False,False,same_mean,70.0,0.13139498497536972,0.0014061981770203754
False,False,same_mean,70.0,0.14387888217006498,0.0008766370756206675
False,False,same_mean,70.0,0.1656467958459393,0.00038672300320130115
False,False,same_mean,70.0,0.13072832882081123,0.0014422431594000465
False,False,same_mean,70.0,0.14565462503192753,0.0008198163492363988
False,False,same_mean,70.0,0.12372106034185451,0.0018827501272283501
False,False,same_mean,70.0,0.11074347494642427,0.0030925536507108125
False,False,same_mean,70.0,0.15969977757997014,0.0004833095067811206
False,False,same_mean,70.0,0.12149692990341014,0.002049367596126905
False,False,same_mean,70.0,0.041302259178491826,0.0485409396535901
False,False,same_mean,70.0,0.15199381817543806,0.0006456362058882022
False,False,same_mean,70.0,0.1089889238367779,0.0033081234249145957
False,False,same_mean,70.0,0.19398577364040512,0.00013440375196537835
False,False,same_mean,70.0,0.11043273959211962,0.0031296641126035457
False,False,same_mean,70.0,0.11397852541824902,0.0027317529186177323
False,False,same_mean,70.0,0.11958195516780143,0.002204768721831805
False,False,same_mean,70.0,0.09036234060365472,0.0067988199481477905
False,False,same_mean,70.0,0.12797283472535625,0.0016014337744710869
False,False,same_mean,70.0,0.13442136005356126,0.0012536900976313678
False,False,same_mean,70.0,0.11777141181131684,0.002362684360495768
False,False,same_mean,70.0,0.16060623238321922,0.00046714794611358483
False,False,same_mean,70.0,0.1115083106220649,0.0030031037484078604
False,False,same_mean,70.0,0.18383214482666208,0.00019608318927753754
False,False,same_mean,70.0,0.1656415321931473,0.0003867992471381161
False,False,same_mean,70.0,0.17066473855678155,0.00032051474772538984
False,False,same_mean,70.0,0.1635206490430638,0.0004187880634994343
False,False,same_mean,70.0,0.14871982507846532,0.0007303458641823745
False,False,same_mean,70.0,0.1261098930321514,0.00171903870811932
False,False,same_mean,70.0,0.10191421492252224,0.004344291915468421
False,False,same_mean,70.0,0.14127576825681323,0.0009672117751834201
False,False,same_mean,70.0,0.14224301470619752,0.0009325011274140455
False,False,same_mean,70.0,0.15620558258884787,0.000551071453660069
False,False,same_mean,70.0,0.16275231995383924,0.0004310242465262657
False,False,same_mean,70.0,0.12276313297802727,0.001952759582112041
False,False,same_mean,70.0,0.07115676132648967,0.014461019697992102
False,False,same_mean,70.0,0.1387752567526555,0.0010631251111850948
False,False,same_mean,70.0,0.17801458386398833,0.00024357118965049576
False,False,same_mean,70.0,0.08836344902254702,0.007349746811066341
False,False,same_mean,70.0,0.14241657291357107,0.0009264073879406649
False,False,same_mean,70.0,0.10268007081988503,0.004217757002981249
False,False,same_mean,70.0,0.14484667029303966,0.0008451928670880275
False,False,same_mean,70.0,0.1174126262870759,0.0023953153180140646
False,False,same_mean,70.0,0.11535582130114252,0.0025914068507546
False,False,diff_mean,70.0,0.20165710988718336,0.00010110287959856428
False,False,diff_mean,70.0,0.12804939921925645,0.001596778625901306
False,False,diff_mean,70.0,0.22235804044596544,4.700910116941425e-05
False,False,diff_mean,70.0,0.27961870621969837,5.739070450957808e-06
False,False,diff_mean,70.0,0.2548945729724225,1.4195928055799975e-05
False,False,diff_mean,70.0,0.2594781412864038,1.1998777082074646e-05
False,False,diff_mean,70.0,0.26246550747775255,1.0753979259661048e-05
False,False,diff_mean,70.0,0.37535699679914536,1.7647941921476982e-07
False,False,diff_mean,70.0,0.38457770938675445,1.2640738315744745e-07
False,False,diff_mean,70.0,0.3553984535297822,3.6371101626220265e-07
False,False,diff_mean,70.0,0.33851236517614064,6.712802386227829e-07
False,False,diff_mean,70.0,0.27823596763640984,6.036734219841562e-06
False,False,diff_mean,70.0,0.32207811291430755,1.2199644405086917e-06
False,False,diff_mean,70.0,0.2629619099784164,1.0560076740307797e-05
False,False,diff_mean,70.0,0.2143683025060807,6.314935638387399e-05
False,False,diff_mean,70.0,0.2049563342855721,8.946555106716001e-05
False,False,diff_mean,70.0,0.18840399009408137,0.00016539756227334137
False,False,diff_mean,70.0,0.22848132038136112,3.750420401238846e-05
False,False,diff_mean,70.0,0.16506943034171742,0.0003951771769813425
False,False,diff_mean,70.0,0.23450186374544504,3.004249882587513e-05
False,False,diff_mean,70.0,0.143501856526815,0.0008892046988770966
False,False,diff_mean,70.0,0.1436663291464126,0.0008836999898711846
False,False,diff_mean,70.0,0.2587714350652074,1.2313826864730928e-05
False,False,diff_mean,70.0,0.22481920716591097,4.292764409805684e-05
False,False,diff_mean,70.0,0.1364922362757593,0.0011590828685990489
False,False,diff_mean,70.0,0.13063940020197887,0.0014471215921828054
False,False,diff_mean,70.0,0.21773343846903864,5.5763880383835455e-05
False,False,diff_mean,70.0,0.26308949176795066,1.0510810922704865e-05
False,False,diff_mean,70.0,0.2987125521235311,2.8575910023600264e-06
False,False,diff_mean,70.0,0.28587987301869033,4.565131420186766e-06
False,False,diff_mean,70.0,0.327015502142409,1.019427549502602e-06
False,False,diff_mean,70.0,0.22140406781433591,4.869410577203508e-05
False,False,diff_mean,70.0,0.27860804219529084,5.955145858673509e-06
False,False,diff_mean,70.0,0.23431609539944248,3.024873400025968e-05
False,False,diff_mean,70.0,0.21021203035030012,7.364403175734132e-05
False,False,diff_mean,70.0,0.3800389640692311,1.4896855940858342e-07
False,False,diff_mean,70.0,0.2326781240421976,3.2129876739824095e-05
False,False,diff_mean,70.0,0.3524395147012982,4.0491469581751504e-07
False,False,diff_mean,70.0,0.3408555540629963,6.165196872598161e-07
False,False,diff_mean,70.0,0.2523610541148231,1.5579420302083113e-05
False,False,diff_mean,70.0,0.24127404947654796,2.341481269305952e-05
False,False,diff_mean,70.0,0.3102878270571152,1.8739270822280502e-06
False,False,diff_mean,70.0,0.25934755653746133,1.2056375898116166e-05
False,False,diff_mean,70.0,0.2791293177904737,5.842698780434789e-06
False,False,diff_mean,70.0,0.20047502131560233,0.00010563349530090796
False,False,diff_mean,70.0,0.25113111557486567,1.629911476511522e-05
False,False,diff_mean,70.0,0.22415398537280715,4.399431947540388e-05
False,False,diff_mean,70.0,0.28922308469544394,4.040334264771698e-06
False,False,diff_mean,70.0,0.2411251151369594,2.35434350955719e-05
False,False,diff_mean,70.0,0.27068622906374995,7.957565258667939e-06
False,False,equal,80.0,0.051608529409523395,0.02353358664660668
False,False,equal,80.0,0.004236934568363008,0.2472183815498184
False,False,equal,80.0,-0.02356307510905956,1.0
False,False,equal,80.0,-0.019450092537953618,1.0
False,False,equal,80.0,-0.011244124128405,0.7512662596119204
False,False,equal,80.0,-0.028562203387958045,1.0
False,False,equal,80.0,-0.025717410515981764,1.0
False,False,equal,80.0,0.034397089725341966,0.052751712009813004
False,False,equal,80.0,0.0440553566235984,0.03341423339486798
False,False,equal,80.0,-0.006548804296296656,0.4901961667726198
False,False,equal,80.0,-0.007107503529503136,0.5113029262410846
False,False,equal,80.0,-0.027543959571625396,1.0
False,False,equal,80.0,0.005120479485563025,0.23511643699698978
False,False,equal,80.0,-0.0021339354931287882,0.36247931374252707
False,False,equal,80.0,-0.020499954707242526,1.0
False,False,equal,80.0,0.00907501159628929,0.1889224228197371
False,False,equal,80.0,-0.012092163203487504,0.8566585567324555
False,False,equal,80.0,0.014611553700312094,0.14082471083038003
False,False,equal,80.0,-0.009298355452491577,0.6127903662993933
False,False,equal,80.0,-0.008751932359511792,0.5839793502599604
False,False,equal,80.0,0.018554347529976152,0.11498400404346323
False,False,equal,80.0,-0.003495733852972367,0.3960319820910809
False,False,equal,80.0,0.015767152089980006,0.13263649135775338
False,False,equal,80.0,0.032362563751329704,0.05816305456328938
False,False,equal,80.0,0.00155153612743621,0.2890324179494207
False,False,equal,80.0,-0.004723669153406048,0.43026558489043254
False,False,equal,80.0,-0.01205354209390255,0.8501018728527305
False,False,equal,80.0,-0.0016132937256483613,0.3506961757531879
False,False,equal,80.0,-0.016325280514566557,1.0
False,False,equal,80.0,-0.011366227810495073,0.76328688248212
False,False,equal,80.0,-0.0028496658322772848,0.3795907954939918
False,False,equal,80.0,0.0035022036484487437,0.25786625937780144
False,False,equal,80.0,-0.005015118067170313,0.43903985669506385
False,False,equal,80.0,0.03610985978273794,0.04860946808873288
False,False,equal,80.0,-0.021475396194901034,1.0
False,False,equal,80.0,0.011661649647763086,0.1644380290920075
False,False,equal,80.0,0.015417313533292419,0.13505766722414878
False,False,equal,80.0,0.010685512666760951,0.17322140399954436
False,False,equal,80.0,0.01724701222746551,0.12291635245663252
False,False,equal,80.0,0.009930144510267956,0.18038958089484203
False,False,equal,80.0,0.003333084728654146,0.26039668582666453
False,False,equal,80.0,-0.012424275185192507,0.9379608483579759
False,False,equal,80.0,0.006382426189439419,0.21904845510398807
False,False,equal,80.0,-0.012407812372231007,0.9315634959799437
False,False,equal,80.0,-0.014855642161190707,1.0
False,False,equal,80.0,-0.01561435957250883,1.0
False,False,equal,80.0,-0.014348952251003992,1.0
False,False,equal,80.0,0.010929932347569537,0.1709726094546469
False,False,equal,80.0,0.04087253325095169,0.03879543573491576
False,False,equal,80.0,-0.004505267511564233,0.4238634337347872
False,False,same_mean,80.0,0.08739220495664837,0.0047000670892785165
False,False,same_mean,80.0,0.08937235995882815,0.004306617648830973
False,False,same_mean,80.0,0.13133466837799754,0.0006934303872783324
False,False,same_mean,80.0,0.133550551132701,0.0006303836497952311
False,False,same_mean,80.0,0.11546199943718313,0.0013765426837006364
False,False,same_mean,80.0,0.14130476004314368,0.0004518963880779266
False,False,same_mean,80.0,0.11316399433053156,0.0015209018132476845
False,False,same_mean,80.0,0.08963672181512544,0.004256689399266111
False,False,same_mean,80.0,0.11312475668220397,0.001523495515982184
False,False,same_mean,80.0,0.14693138825362043,0.0003551515761980343
False,False,same_mean,80.0,0.07783266938654228,0.007183057948303625
False,False,same_mean,80.0,0.12661272104386495,0.0008498758816555346
False,False,same_mean,80.0,0.1294156730909535,0.0007531589926834755
False,False,same_mean,80.0,0.1660472732691477,0.000157213602154705
False,False,same_mean,80.0,0.1468980697199904,0.00035565805266237193
False,False,same_mean,80.0,0.10748869930933978,0.0019467319116758918
False,False,same_mean,80.0,0.10353239558991786,0.0023134188194563377
False,False,same_mean,80.0,0.09503373712581473,0.0033566519090271647
False,False,same_mean,80.0,0.1283027480428081,0.0007901538162138464
False,False,same_mean,80.0,0.11287230157053235,0.0015402908803607716
False,False,same_mean,80.0,0.2070511913845444,2.7778399738663568e-05
False,False,same_mean,80.0,0.10996166037451709,0.0017480318235197092
False,False,same_mean,80.0,0.1195365294874022,0.0011537864270448296
False,False,same_mean,80.0,0.10597198159385739,0.0020797792015965237
False,False,same_mean,80.0,0.13297624315371626,0.0006461458741569324
False,False,same_mean,80.0,0.11910611407296987,0.0011754827263995157
False,False,same_mean,80.0,0.11166615275462942,0.0016231595877173831
False,False,same_mean,80.0,0.09455141307598154,0.0034285396421388304
False,False,same_mean,80.0,0.14244152270113564,0.0004304108093027738
False,False,same_mean,80.0,0.15203327808988062,0.00028558285131471934
False,False,same_mean,80.0,0.11476662929444367,0.001418697853859285
False,False,same_mean,80.0,0.1235020045228715,0.0009719983031462017
False,False,same_mean,80.0,0.15100957715358337,0.0002983433992481604
False,False,same_mean,80.0,0.11742745584068569,0.0012641199843522728
False,False,same_mean,80.0,0.1538964140689015,0.00026375327223551525
False,False,same_mean,80.0,0.14500139773117965,0.00038572367917386687
False,False,same_mean,80.0,0.11423958780582115,0.0014515174005343965
False,False,same_mean,80.0,0.1630464793571379,0.00017860943650413032
False,False,same_mean,80.0,0.11079893053117604,0.0016855209981265274
False,False,same_mean,80.0,0.16785262127940379,0.00014560477542166955
False,False,same_mean,80.0,0.16480688627180864,0.00016572562430575827
False,False,same_mean,80.0,0.10891876300072338,0.0018291921260019902
False,False,same_mean,80.0,0.07316831770033662,0.008846950929130246
False,False,same_mean,80.0,0.15126663671355278,0.0002950860542416908
False,False,same_mean,80.0,0.09362604788884808,0.0035708735266981946
False,False,same_mean,80.0,0.15553176442628758,0.0002459822059170918
False,False,same_mean,80.0,0.11873164929300756,0.0011946942712698953
False,False,same_mean,80.0,0.13586874895381545,0.0005706073216489716
False,False,same_mean,80.0,0.08299731179167184,0.005709472393113393
False,False,same_mean,80.0,0.12233966668962169,0.0010220583393806923
False,False,diff_mean,80.0,0.2690776364034279,2.0729573211539495e-06
False,False,diff_mean,80.0,0.24896333800954107,4.796024188801584e-06
False,False,diff_mean,80.0,0.1668288135438451,0.0001520778589481855
False,False,diff_mean,80.0,0.25380836811529095,3.917760239947411e-06
False,False,diff_mean,80.0,0.34214107822698514,1.0013962452062996e-07
False,False,diff_mean,80.0,0.2741278977140117,1.6798890012180153e-06
False,False,diff_mean,80.0,0.31258211924179885,3.4025754052875346e-07
False,False,diff_mean,80.0,0.232213713804666,9.662053606450176e-06
False,False,diff_mean,80.0,0.21291014118864673,2.171301865512354e-05
False,False,diff_mean,80.0,0.3209850770382501,2.402422463151418e-07
False,False,diff_mean,80.0,0.17946516714593025,8.898055881196218e-05
False,False,diff_mean,80.0,0.20549261413026831,2.9661222627680857e-05
False,False,diff_mean,80.0,0.33230323536929574,1.5039775857367963e-07
False,False,diff_mean,80.0,0.19814353969041587,4.042172865437803e-05
False,False,diff_mean,80.0,0.2562277011394572,3.541579697342704e-06
False,False,diff_mean,80.0,0.26736964819405884,2.2257926527920562e-06
False,False,diff_mean,80.0,0.15559502556807864,0.0002453195387519155
False,False,diff_mean,80.0,0.3345688856916941,1.3694581403115488e-07
False,False,diff_mean,80.0,0.20279638957260632,3.32263385752038e-05
False,False,diff_mean,80.0,0.23370169661387463,9.078475901270492e-06
False,False,diff_mean,80.0,0.2164946856898909,1.867780938727444e-05
